02/22/18 - 14:53:33 - INFO - Application starting
02/22/18 - 14:53:33 - INFO - Loading models
02/22/18 - 14:53:35 - INFO - Models loaded
02/22/18 - 14:53:41 - INFO - Upating BreadOrder: 319
02/22/18 - 14:53:41 - INFO - Upating BreadOrder: 317
02/22/18 - 14:53:44 - INFO - Upating BreadOrder: 318
02/22/18 - 14:53:44 - INFO - Upating DailySale: 0
02/22/18 - 14:53:45 - INFO - Upating DailySale: 1
02/22/18 - 14:53:45 - INFO - Upating DailySale: 2
02/22/18 - 14:53:45 - INFO - Upating DailySale: 3
02/22/18 - 14:53:45 - INFO - Upating DailySale: 4
02/22/18 - 14:53:45 - INFO - Upating DailySale: 5
02/22/18 - 14:53:45 - INFO - Upating DailySale: 6
02/22/18 - 14:53:45 - INFO - Upating DailySale: 7
02/22/18 - 14:53:45 - INFO - Upating DailySale: 8
02/22/18 - 14:53:45 - INFO - Upating DailySale: 9
02/22/18 - 14:53:45 - INFO - Upating DailySale: 10
02/22/18 - 14:53:45 - INFO - Upating DailySale: 11
02/22/18 - 14:53:45 - INFO - Upating DailySale: 12
02/22/18 - 14:53:45 - INFO - Upating DailySale: 13
02/22/18 - 14:53:45 - INFO - Upating DailySale: 14
02/22/18 - 14:53:45 - INFO - Upating DailySale: 15
02/22/18 - 14:53:45 - INFO - Upating DailySale: 16
02/22/18 - 14:53:45 - INFO - Upating DailySale: 17
02/22/18 - 14:53:45 - INFO - Upating DailySale: 18
02/22/18 - 14:53:45 - INFO - Upating DailySale: 19
02/22/18 - 14:53:45 - INFO - Upating DailySale: 20
02/22/18 - 14:53:45 - INFO - Upating DailySale: 21
02/22/18 - 14:53:45 - INFO - Upating DailySale: 22
02/22/18 - 14:53:45 - INFO - Upating DailySale: 23
02/22/18 - 14:53:45 - INFO - Upating DailySale: 24
02/22/18 - 14:53:45 - INFO - Upating DailySale: 25
02/22/18 - 14:53:45 - INFO - Upating DailySale: 26
02/22/18 - 14:53:45 - INFO - Upating DailySale: 27
02/22/18 - 14:53:45 - INFO - Upating DailySale: 28
