11/08/17 - 11:09:54 - INFO - Application starting
11/08/17 - 11:09:54 - INFO - Application starting
11/08/17 - 11:09:54 - INFO - Loading models
11/08/17 - 11:09:56 - ERROR - The process cannot access the file 'C:\Users\Buddha\Desktop\Database Files\Data\Logs\log11-08-2017.txt' because it is being used by another process.
   at System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   at System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath, Boolean checkHost)
   at System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share, Int32 bufferSize, FileOptions options, String msgPath, Boolean bFromProxy, Boolean useLongPath, Boolean checkHost)
   at System.IO.StreamWriter.CreateFile(String path, Boolean append, Boolean checkHost)
   at System.IO.StreamWriter..ctor(String path, Boolean append, Encoding encoding, Int32 bufferSize, Boolean checkHost)
   at System.IO.StreamWriter..ctor(String path, Boolean append, Encoding encoding)
   at System.IO.File.InternalAppendAllText(String path, String contents, Encoding encoding)
   at System.IO.File.AppendAllText(String path, String contents)
   at BuddhaBowls.Helpers.Logger.Info(String msg)
   at BuddhaBowls.Services.DBCache.InitializeModels()
   at BuddhaBowls.Services.DBCache..ctor()
   at BuddhaBowls.MainViewModel.InitTabsAndModel()
   at BuddhaBowls.MainViewModel..ctor()
   at BuddhaBowls.MainClass.Show()
   at BuddhaBowls.MainClass.OnStartup(StartupEventArgs e)
   at System.Windows.Application.<.ctor>b__1_0(Object unused)
   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
11/08/17 - 11:09:59 - INFO - Models loaded
11/08/17 - 11:10:24 - INFO - Destroying DailySale: 27
11/08/17 - 11:10:24 - INFO - Destroying DailySale: 28
11/08/17 - 11:10:24 - INFO - Destroying DailySale: 29
11/08/17 - 11:10:24 - INFO - Destroying DailySale: 30
11/08/17 - 11:10:24 - INFO - Destroying DailySale: 31
11/08/17 - 11:10:25 - INFO - Destroying DailySale: 32
11/08/17 - 11:10:25 - INFO - Destroying DailySale: 33
11/08/17 - 11:10:25 - INFO - Destroying DailySale: 34
11/08/17 - 11:10:25 - INFO - Destroying DailySale: 35
11/08/17 - 11:10:25 - INFO - Destroying DailySale: 36
11/08/17 - 11:10:25 - INFO - Destroying DailySale: 37
11/08/17 - 11:10:25 - INFO - Destroying DailySale: 38
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 39
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 40
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 41
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 42
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 43
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 44
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 45
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 46
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 47
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 48
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 49
11/08/17 - 11:10:26 - INFO - Destroying DailySale: 50
11/08/17 - 11:10:27 - INFO - Destroying DailySale: 51
11/08/17 - 11:10:27 - INFO - Destroying DailySale: 52
11/08/17 - 11:10:27 - INFO - Destroying DailySale: 53
11/08/17 - 11:10:27 - INFO - Destroying DailySale: 54
11/08/17 - 11:10:27 - INFO - Destroying DailySale: 55
11/08/17 - 11:10:27 - INFO - Destroying DailySale: 56
11/08/17 - 11:10:27 - INFO - Destroying DailySale: 57
11/08/17 - 11:10:27 - INFO - Destroying DailySale: 58
11/08/17 - 11:10:28 - INFO - Destroying DailySale: 59
11/08/17 - 11:10:28 - INFO - Destroying DailySale: 60
11/08/17 - 11:10:28 - INFO - Destroying DailySale: 61
11/08/17 - 11:10:29 - INFO - Destroying DailySale: 62
11/08/17 - 11:10:29 - INFO - Destroying DailySale: 63
11/08/17 - 11:10:29 - INFO - Destroying DailySale: 64
11/08/17 - 11:10:29 - INFO - Destroying DailySale: 65
11/08/17 - 11:10:29 - INFO - Destroying DailySale: 66
11/08/17 - 11:10:29 - INFO - Destroying DailySale: 67
11/08/17 - 11:10:29 - INFO - Destroying DailySale: 68
11/08/17 - 11:10:29 - INFO - Destroying DailySale: 69
11/08/17 - 11:10:29 - INFO - Destroying DailySale: 70
11/08/17 - 11:10:30 - INFO - Destroying DailySale: 71
11/08/17 - 11:10:30 - INFO - Destroying DailySale: 72
11/08/17 - 11:10:30 - INFO - Destroying DailySale: 73
11/08/17 - 11:10:30 - INFO - Destroying DailySale: 74
11/08/17 - 11:10:30 - INFO - Destroying DailySale: 75
11/08/17 - 11:10:30 - INFO - Destroying DailySale: 76
11/08/17 - 11:10:30 - INFO - Destroying DailySale: 77
11/08/17 - 11:10:30 - INFO - Destroying DailySale: 78
11/08/17 - 11:10:31 - INFO - Destroying DailySale: 79
11/08/17 - 11:10:31 - INFO - Destroying DailySale: 80
11/08/17 - 11:10:31 - INFO - Destroying DailySale: 81
11/08/17 - 11:10:31 - INFO - Destroying DailySale: 82
11/08/17 - 11:10:31 - INFO - Destroying DailySale: 83
11/08/17 - 11:10:31 - INFO - Destroying DailySale: 84
11/08/17 - 11:10:31 - INFO - Destroying DailySale: 85
11/08/17 - 11:10:31 - INFO - Destroying DailySale: 86
11/08/17 - 11:10:31 - INFO - Destroying DailySale: 87
11/08/17 - 11:10:31 - INFO - Destroying DailySale: 88
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 89
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 90
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 91
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 92
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 93
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 94
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 95
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 96
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 97
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 98
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 99
11/08/17 - 11:10:32 - INFO - Destroying DailySale: 100
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 101
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 102
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 103
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 104
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 105
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 106
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 107
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 108
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 109
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 110
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 111
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 112
11/08/17 - 11:10:33 - INFO - Destroying DailySale: 113
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 114
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 115
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 116
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 117
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 118
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 119
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 120
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 121
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 122
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 123
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 124
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 125
11/08/17 - 11:10:34 - INFO - Destroying DailySale: 126
11/08/17 - 11:10:35 - INFO - Destroying DailySale: 127
11/08/17 - 11:10:35 - INFO - Destroying DailySale: 128
11/08/17 - 11:10:35 - INFO - Destroying DailySale: 129
11/08/17 - 11:10:35 - INFO - Destroying DailySale: 130
11/08/17 - 11:10:35 - INFO - Destroying DailySale: 131
11/08/17 - 11:10:35 - INFO - Changed to tab: Bread
11/08/17 - 11:10:35 - INFO - Destroying DailySale: 132
11/08/17 - 11:10:35 - INFO - Destroying DailySale: 133
11/08/17 - 11:10:36 - INFO - Destroying DailySale: 134
11/08/17 - 11:10:36 - INFO - Destroying DailySale: 135
11/08/17 - 11:10:36 - INFO - Destroying DailySale: 136
11/08/17 - 11:10:36 - INFO - Destroying DailySale: 137
11/08/17 - 11:10:36 - INFO - Destroying DailySale: 138
11/08/17 - 11:10:36 - INFO - Destroying DailySale: 139
11/08/17 - 11:10:36 - INFO - Destroying DailySale: 140
11/08/17 - 11:10:36 - INFO - Destroying DailySale: 141
11/08/17 - 11:10:36 - INFO - Destroying DailySale: 142
11/08/17 - 11:10:37 - INFO - Destroying DailySale: 143
11/08/17 - 11:10:37 - INFO - Application starting
11/08/17 - 11:10:37 - INFO - Loading models
11/08/17 - 11:10:37 - INFO - Destroying DailySale: 144
11/08/17 - 11:10:37 - INFO - Destroying DailySale: 145
11/08/17 - 11:10:37 - INFO - Destroying DailySale: 146
11/08/17 - 11:10:37 - INFO - Destroying DailySale: 147
11/08/17 - 11:10:37 - INFO - Destroying DailySale: 148
11/08/17 - 11:10:37 - INFO - Destroying DailySale: 149
11/08/17 - 11:10:37 - INFO - Destroying DailySale: 150
11/08/17 - 11:10:37 - INFO - Destroying DailySale: 151
11/08/17 - 11:10:37 - INFO - Destroying DailySale: 152
11/08/17 - 11:10:38 - INFO - Destroying DailySale: 153
11/08/17 - 11:10:38 - INFO - Destroying DailySale: 154
11/08/17 - 11:10:38 - INFO - Destroying DailySale: 155
11/08/17 - 11:10:38 - INFO - Destroying DailySale: 156
11/08/17 - 11:10:38 - ERROR - Value cannot be null.
Parameter name: source
   at System.Linq.Enumerable.Contains[TSource](IEnumerable`1 source, TSource value, IEqualityComparer`1 comparer)
   at System.Linq.Enumerable.Contains[TSource](IEnumerable`1 source, TSource value)
   at BuddhaBowls.Models.Model.InitializeObject(String[] row, String[] columns)
   at BuddhaBowls.Helpers.ModelHelper.InstantiateListHelper[T](String[][] records, String[] columns)
   at BuddhaBowls.Helpers.ModelHelper.InstantiateList[T](String table, Boolean isModel)
   at BuddhaBowls.Services.DBCache.InitializeModels()
   at BuddhaBowls.Services.DBCache..ctor()
   at BuddhaBowls.MainViewModel.InitTabsAndModel()
   at BuddhaBowls.MainViewModel..ctor()
   at BuddhaBowls.MainClass.Show()
   at BuddhaBowls.MainClass.OnStartup(StartupEventArgs e)
   at System.Windows.Application.<.ctor>b__1_0(Object unused)
   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
11/08/17 - 11:10:38 - INFO - Destroying DailySale: 157
11/08/17 - 11:10:38 - INFO - Destroying DailySale: 158
11/08/17 - 11:10:38 - INFO - Destroying DailySale: 159
11/08/17 - 11:10:38 - INFO - Destroying DailySale: 160
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 161
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 162
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 163
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 164
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 165
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 166
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 167
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 168
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 169
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 170
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 171
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 172
11/08/17 - 11:10:39 - INFO - Destroying DailySale: 173
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 174
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 175
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 176
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 177
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 178
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 179
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 180
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 181
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 182
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 183
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 184
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 185
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 186
11/08/17 - 11:10:40 - INFO - Destroying DailySale: 187
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 188
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 189
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 190
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 191
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 192
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 193
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 194
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 195
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 196
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 197
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 198
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 199
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 200
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 201
11/08/17 - 11:10:41 - INFO - Destroying DailySale: 202
11/08/17 - 11:10:42 - INFO - Destroying DailySale: 203
11/08/17 - 11:10:42 - INFO - Destroying DailySale: 204
11/08/17 - 11:10:42 - INFO - Destroying DailySale: 205
11/08/17 - 11:10:42 - INFO - Destroying DailySale: 206
11/08/17 - 11:10:42 - INFO - Destroying DailySale: 207
11/08/17 - 11:10:42 - INFO - Destroying DailySale: 208
11/08/17 - 11:10:42 - INFO - Application starting
11/08/17 - 11:10:42 - INFO - Loading models
11/08/17 - 11:10:42 - ERROR - The process cannot access the file 'C:\Users\Buddha\Desktop\Database Files\Data\Logs\log11-08-2017.txt' because it is being used by another process.
   at System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   at System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath, Boolean checkHost)
   at System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share, Int32 bufferSize, FileOptions options, String msgPath, Boolean bFromProxy, Boolean useLongPath, Boolean checkHost)
   at System.IO.StreamWriter.CreateFile(String path, Boolean append, Boolean checkHost)
   at System.IO.StreamWriter..ctor(String path, Boolean append, Encoding encoding, Int32 bufferSize, Boolean checkHost)
   at System.IO.StreamWriter..ctor(String path, Boolean append, Encoding encoding)
   at System.IO.File.InternalAppendAllText(String path, String contents, Encoding encoding)
   at System.IO.File.AppendAllText(String path, String contents)
   at BuddhaBowls.Helpers.Logger.Info(String msg)
   at BuddhaBowls.Models.Model.Destroy()
   at BuddhaBowls.Services.DBCache.ClearPrevDailySales(DateTime startDate)
   at BuddhaBowls.ProfitLossVM.CalculateRevenue(PeriodMarker period, WeekMarker week)
   at BuddhaBowls.ProfitLossVM.<>c__DisplayClass24_0.<CalculatePAndL>b__1()
   at System.Threading.Tasks.Task`1.InnerInvoke()
   at System.Threading.Tasks.Task.Execute()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter`1.GetResult()
   at BuddhaBowls.ProfitLossVM.<CalculatePAndL>d__24.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.<>c.<ThrowAsync>b__6_0(Object state)
   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
11/08/17 - 11:10:45 - INFO - Models loaded
11/08/17 - 11:10:46 - INFO - Upating BreadOrder: 192
11/08/17 - 11:10:49 - INFO - Destroying DailySale: 209
11/08/17 - 11:10:49 - INFO - Upating BreadOrder: 191
11/08/17 - 11:10:49 - INFO - Application starting
11/08/17 - 11:10:49 - INFO - Loading models
11/08/17 - 11:10:49 - INFO - Destroying DailySale: 210
11/08/17 - 11:10:49 - INFO - Destroying DailySale: 211
11/08/17 - 11:10:49 - INFO - Destroying DailySale: 212
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 213
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 214
11/08/17 - 11:10:50 - INFO - Upating BreadOrder: 190
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 215
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 216
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 217
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 218
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 219
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 220
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 221
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 222
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 223
11/08/17 - 11:10:50 - INFO - Destroying DailySale: 224
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 225
11/08/17 - 11:10:51 - ERROR - Value cannot be null.
Parameter name: source
   at System.Linq.Enumerable.Contains[TSource](IEnumerable`1 source, TSource value, IEqualityComparer`1 comparer)
   at System.Linq.Enumerable.Contains[TSource](IEnumerable`1 source, TSource value)
   at BuddhaBowls.Models.Model.InitializeObject(String[] row, String[] columns)
   at BuddhaBowls.Helpers.ModelHelper.InstantiateListHelper[T](String[][] records, String[] columns)
   at BuddhaBowls.Helpers.ModelHelper.InstantiateList[T](String table, Boolean isModel)
   at BuddhaBowls.Services.DBCache.InitializeModels()
   at BuddhaBowls.Services.DBCache..ctor()
   at BuddhaBowls.MainViewModel.InitTabsAndModel()
   at BuddhaBowls.MainViewModel..ctor()
   at BuddhaBowls.MainClass.Show()
   at BuddhaBowls.MainClass.OnStartup(StartupEventArgs e)
   at System.Windows.Application.<.ctor>b__1_0(Object unused)
   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 226
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 227
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 228
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 229
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 230
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 231
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 232
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 233
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 234
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 235
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 236
11/08/17 - 11:10:51 - INFO - Destroying DailySale: 237
11/08/17 - 11:10:52 - INFO - Destroying DailySale: 238
11/08/17 - 11:10:52 - INFO - Destroying DailySale: 239
11/08/17 - 11:10:52 - INFO - Destroying DailySale: 240
11/08/17 - 11:10:52 - INFO - Destroying DailySale: 241
11/08/17 - 11:10:52 - INFO - Destroying DailySale: 242
11/08/17 - 11:10:53 - INFO - Destroying DailySale: 243
11/08/17 - 11:10:53 - INFO - Destroying DailySale: 244
11/08/17 - 11:10:53 - INFO - Destroying DailySale: 245
11/08/17 - 11:10:53 - INFO - Destroying DailySale: 246
11/08/17 - 11:10:53 - INFO - Destroying DailySale: 247
11/08/17 - 11:10:54 - INFO - Application closing
11/08/17 - 11:10:54 - INFO - Destroying DailySale: 248
11/08/17 - 11:10:54 - INFO - Destroying DailySale: 249
11/08/17 - 11:10:54 - INFO - Destroying DailySale: 250
11/08/17 - 11:10:54 - INFO - Destroying DailySale: 251
11/08/17 - 11:10:54 - INFO - Destroying DailySale: 252
11/08/17 - 11:10:54 - INFO - Destroying DailySale: 253
11/08/17 - 11:10:55 - INFO - Destroying DailySale: 254
11/08/17 - 11:11:00 - INFO - Application starting
11/08/17 - 11:11:00 - INFO - Loading models
11/08/17 - 11:11:02 - INFO - Models loaded
11/08/17 - 11:11:03 - INFO - Upating BreadOrder: 192
11/08/17 - 11:11:04 - INFO - Changed to tab: Bread
11/08/17 - 11:11:06 - INFO - Destroying DailySale: 254
11/08/17 - 11:11:06 - INFO - Destroying DailySale: 255
11/08/17 - 11:11:06 - INFO - Destroying DailySale: 256
11/08/17 - 11:11:06 - INFO - Destroying DailySale: 257
11/08/17 - 11:11:06 - INFO - Destroying DailySale: 258
11/08/17 - 11:11:06 - INFO - Destroying DailySale: 259
11/08/17 - 11:11:06 - INFO - Upating BreadOrder: 190
11/08/17 - 11:11:06 - INFO - Destroying DailySale: 260
11/08/17 - 11:11:06 - INFO - Destroying DailySale: 261
11/08/17 - 11:11:07 - INFO - Destroying DailySale: 262
11/08/17 - 11:11:07 - INFO - Upating BreadOrder: 191
11/08/17 - 11:11:07 - INFO - Destroying DailySale: 263
11/08/17 - 11:11:07 - INFO - Destroying DailySale: 264
11/08/17 - 11:11:07 - INFO - Destroying DailySale: 265
11/08/17 - 11:11:07 - INFO - Destroying DailySale: 266
11/08/17 - 11:11:07 - INFO - Destroying DailySale: 267
11/08/17 - 11:11:08 - INFO - Destroying DailySale: 268
11/08/17 - 11:11:08 - INFO - Destroying DailySale: 269
11/08/17 - 11:11:08 - INFO - Destroying DailySale: 270
11/08/17 - 11:11:08 - INFO - Destroying DailySale: 271
11/08/17 - 11:11:08 - INFO - Destroying DailySale: 272
11/08/17 - 11:11:08 - INFO - Destroying DailySale: 273
11/08/17 - 11:11:08 - INFO - Destroying DailySale: 274
11/08/17 - 11:11:08 - INFO - Destroying DailySale: 275
11/08/17 - 11:11:08 - INFO - Destroying DailySale: 276
11/08/17 - 11:11:09 - INFO - Destroying DailySale: 277
11/08/17 - 11:11:09 - INFO - Destroying DailySale: 278
11/08/17 - 11:11:09 - INFO - Destroying DailySale: 279
11/08/17 - 11:11:09 - INFO - Destroying DailySale: 280
11/08/17 - 11:11:09 - INFO - Destroying DailySale: 281
11/08/17 - 11:11:09 - INFO - Destroying DailySale: 282
11/08/17 - 11:11:09 - INFO - Destroying DailySale: 283
11/08/17 - 11:11:09 - INFO - Destroying DailySale: 284
11/08/17 - 11:11:09 - INFO - Destroying DailySale: 285
11/08/17 - 11:11:09 - INFO - Destroying DailySale: 286
11/08/17 - 11:11:10 - INFO - Destroying DailySale: 287
11/08/17 - 11:11:10 - INFO - Destroying DailySale: 288
11/08/17 - 11:11:10 - INFO - Destroying DailySale: 289
11/08/17 - 11:11:10 - INFO - Destroying DailySale: 290
11/08/17 - 11:11:11 - INFO - Destroying DailySale: 291
11/08/17 - 11:11:11 - INFO - Destroying DailySale: 292
11/08/17 - 11:11:11 - INFO - Destroying DailySale: 293
11/08/17 - 11:11:11 - INFO - Destroying DailySale: 294
11/08/17 - 11:11:11 - INFO - Destroying DailySale: 295
