03/14/18 - 11:29:06 - INFO - Application starting
03/14/18 - 11:29:06 - INFO - Loading models
03/14/18 - 11:29:08 - INFO - Models loaded
03/14/18 - 11:29:09 - INFO - Upating BreadOrder: 339
03/14/18 - 11:29:09 - INFO - Upating DailySale: 8
03/14/18 - 11:29:09 - INFO - Upating DailySale: 9
03/14/18 - 11:29:09 - INFO - Upating DailySale: 10
03/14/18 - 11:29:09 - INFO - Upating DailySale: 11
03/14/18 - 11:29:09 - INFO - Upating DailySale: 12
03/14/18 - 11:29:09 - INFO - Upating DailySale: 13
03/14/18 - 11:29:09 - INFO - Upating DailySale: 14
03/14/18 - 11:29:09 - INFO - Upating DailySale: 15
03/14/18 - 11:29:10 - INFO - Upating DailySale: 16
03/14/18 - 11:29:10 - INFO - Upating DailySale: 17
03/14/18 - 11:29:10 - INFO - Upating DailySale: 18
03/14/18 - 11:29:10 - INFO - Upating DailySale: 19
03/14/18 - 11:29:10 - INFO - Upating DailySale: 20
03/14/18 - 11:29:10 - INFO - Upating DailySale: 21
03/14/18 - 11:29:10 - INFO - Upating DailySale: 22
03/14/18 - 11:29:10 - INFO - Upating DailySale: 23
03/14/18 - 11:29:10 - INFO - Upating DailySale: 24
03/14/18 - 11:29:10 - INFO - Upating DailySale: 25
03/14/18 - 11:29:10 - INFO - Upating DailySale: 26
03/14/18 - 11:29:10 - INFO - Upating DailySale: 27
03/14/18 - 11:29:10 - INFO - Upating DailySale: 28
03/14/18 - 11:29:10 - INFO - Upating DailySale: 29
03/14/18 - 11:29:10 - INFO - Upating DailySale: 30
03/14/18 - 11:29:10 - INFO - Upating DailySale: 31
03/14/18 - 11:29:10 - INFO - Upating DailySale: 32
03/14/18 - 11:29:10 - INFO - Upating DailySale: 33
03/14/18 - 11:29:10 - INFO - Upating DailySale: 34
03/14/18 - 11:29:10 - INFO - Upating DailySale: 35
03/14/18 - 11:29:10 - INFO - Upating DailySale: 36
03/14/18 - 11:29:10 - INFO - Upating DailySale: 37
03/14/18 - 11:29:10 - INFO - Upating DailySale: 38
03/14/18 - 11:29:10 - INFO - Upating DailySale: 39
03/14/18 - 11:29:10 - INFO - Upating DailySale: 40
03/14/18 - 11:29:10 - INFO - Upating DailySale: 41
03/14/18 - 11:29:10 - INFO - Upating DailySale: 42
03/14/18 - 11:29:10 - INFO - Upating DailySale: 43
03/14/18 - 11:29:10 - INFO - Upating DailySale: 44
03/14/18 - 11:29:10 - INFO - Upating DailySale: 45
03/14/18 - 11:29:10 - INFO - Upating DailySale: 46
03/14/18 - 11:29:10 - INFO - Upating DailySale: 47
03/14/18 - 11:29:10 - INFO - Upating DailySale: 48
03/14/18 - 11:29:10 - INFO - Upating DailySale: 49
03/14/18 - 11:29:10 - INFO - Upating DailySale: 50
03/14/18 - 11:29:10 - INFO - Upating DailySale: 51
03/14/18 - 11:29:10 - INFO - Upating DailySale: 52
03/14/18 - 11:29:11 - INFO - Upating DailySale: 53
03/14/18 - 11:29:11 - INFO - Upating DailySale: 54
03/14/18 - 11:29:11 - INFO - Upating DailySale: 55
03/14/18 - 11:29:11 - INFO - Upating DailySale: 56
03/14/18 - 11:29:11 - INFO - Upating DailySale: 57
03/14/18 - 11:29:11 - INFO - Upating DailySale: 58
03/14/18 - 11:29:11 - INFO - Upating DailySale: 59
03/14/18 - 11:29:11 - INFO - Upating DailySale: 60
03/14/18 - 11:29:11 - INFO - Upating DailySale: 61
03/14/18 - 11:29:11 - INFO - Upating DailySale: 62
03/14/18 - 11:29:11 - INFO - Upating DailySale: 63
03/14/18 - 11:29:11 - INFO - Upating DailySale: 64
03/14/18 - 11:29:11 - INFO - Upating DailySale: 65
03/14/18 - 11:29:11 - INFO - Upating DailySale: 66
03/14/18 - 11:29:11 - INFO - Upating DailySale: 67
03/14/18 - 11:29:11 - INFO - Upating DailySale: 68
03/14/18 - 11:29:11 - INFO - Upating DailySale: 69
03/14/18 - 11:29:11 - INFO - Upating DailySale: 70
03/14/18 - 11:29:11 - INFO - Upating DailySale: 71
03/14/18 - 11:29:11 - INFO - Upating DailySale: 72
03/14/18 - 11:29:11 - INFO - Upating DailySale: 73
03/14/18 - 11:29:11 - INFO - Upating DailySale: 74
03/14/18 - 11:29:11 - INFO - Upating DailySale: 75
03/14/18 - 11:29:11 - INFO - Upating DailySale: 76
03/14/18 - 11:29:11 - INFO - Upating DailySale: 77
03/14/18 - 11:29:11 - INFO - Upating DailySale: 78
03/14/18 - 11:29:11 - INFO - Upating DailySale: 79
03/14/18 - 11:29:11 - INFO - Upating DailySale: 80
03/14/18 - 11:29:11 - INFO - Upating DailySale: 81
03/14/18 - 11:29:11 - INFO - Upating DailySale: 82
03/14/18 - 11:29:11 - INFO - Upating DailySale: 83
03/14/18 - 11:29:11 - INFO - Upating DailySale: 84
03/14/18 - 11:29:11 - INFO - Upating DailySale: 85
03/14/18 - 11:29:11 - INFO - Upating DailySale: 86
03/14/18 - 11:29:11 - INFO - Upating DailySale: 87
03/14/18 - 11:29:12 - INFO - Upating BreadOrder: 337
03/14/18 - 11:29:12 - INFO - Upating DailySale: 88
03/14/18 - 11:29:12 - INFO - Upating DailySale: 89
03/14/18 - 11:29:12 - INFO - Upating DailySale: 90
03/14/18 - 11:29:12 - INFO - Upating DailySale: 91
03/14/18 - 11:29:12 - INFO - Upating DailySale: 92
03/14/18 - 11:29:12 - INFO - Upating DailySale: 93
03/14/18 - 11:29:12 - INFO - Upating DailySale: 94
03/14/18 - 11:29:12 - INFO - Upating DailySale: 95
03/14/18 - 11:29:12 - INFO - Upating BreadOrder: 338
03/14/18 - 11:29:12 - INFO - Upating DailySale: 96
03/14/18 - 11:29:12 - INFO - Upating DailySale: 97
03/14/18 - 11:29:12 - INFO - Upating DailySale: 98
03/14/18 - 11:29:12 - INFO - Upating DailySale: 99
03/14/18 - 11:29:12 - INFO - Upating DailySale: 100
03/14/18 - 11:29:12 - INFO - Upating DailySale: 101
03/14/18 - 11:29:12 - INFO - Upating DailySale: 102
03/14/18 - 11:29:12 - INFO - Upating DailySale: 103
03/14/18 - 11:29:12 - INFO - Upating DailySale: 104
03/14/18 - 11:29:12 - INFO - Upating DailySale: 105
03/14/18 - 11:29:12 - INFO - Upating DailySale: 106
03/14/18 - 11:29:12 - INFO - Upating DailySale: 107
03/14/18 - 11:29:12 - INFO - Upating DailySale: 108
03/14/18 - 11:29:12 - INFO - Upating DailySale: 109
03/14/18 - 11:29:12 - INFO - Upating DailySale: 110
